,mcg,gvh,lip,chg,aac,alm1,alm2,class
866,0.6495347088921062,0.5583714811223717,0.48,0.5,0.8036742962244744,0.47539512155973807,0.28195347088921063,om
867,0.6666543030394199,0.7297025895275364,0.6849069310863787,0.5,0.7154646611495655,0.4930482864881165,0.42304828648811654,om
868,0.660855536968446,0.611711073936892,0.48,0.5,0.6940412751518725,0.35979362424063716,0.28979362424063715,om
869,0.7195625701459766,0.7059017556517243,0.48,0.5,0.7004912217413786,0.4259017556517243,0.3504374298540234,om
870,0.7205925143612208,0.6852841331571513,0.48,0.5,0.7153083812040696,0.4476541906020348,0.33175329503674433,om
871,0.6873901216841397,0.7202772174163001,0.5868830611295214,0.5,0.6984989913493402,0.4628870957321604,0.3928870957321604,om
872,0.6466711073890116,0.5800066610835173,0.48,0.5,0.7050033305417586,0.34167443793077024,0.26667110738901156,om
873,0.6718043222387501,0.80210923298625,0.48,0.5,0.73819567776125,0.5147394886575001,0.35736974432875,om
874,0.7356696310493298,0.5928869126337801,0.48,0.5,0.8227827184155496,0.48041168929347633,0.23814485438963362,om
875,0.6007735649242729,0.719129739460193,0.48,0.5,0.7250483478077671,0.3900966956155341,0.33961321753786355,om
876,0.6805815416499418,0.6310800059213204,0.48,0.5,0.7308307737856311,0.40141231543557293,0.3,om
877,0.7582736080459327,0.4104315979885168,0.48,0.5,0.5064739698277523,0.5977687637933027,0.6273371658047859,imU
878,0.725372464201908,0.4110458929968199,0.48,0.5,0.648209178599364,0.7574642501955479,0.7810458929968199,imU
879,0.771285993880278,0.437095331293426,0.48,0.5,0.47904668706574005,0.735809337413148,0.6959756778861571,imU
880,0.6377318514490922,0.38923616156123986,0.48,0.5,0.24472323122479678,0.588519056653225,0.48393602602066405,imU
881,0.762631787764586,0.4464909496472187,0.48,0.5,0.6721636498824063,0.8252045623530079,0.8421636498824062,imU
882,0.7936536743580437,0.5345194884629345,0.48,0.5,0.5137012788426638,0.6691341858951093,0.6900476044846202,imU
883,0.8275969169530907,0.4751938339061813,0.48,0.5,0.6223645449605427,0.749186126288908,0.7767830432419988,imU
884,0.6690153147884333,0.43286154798339543,0.48,0.5,0.5928615479833954,0.74,0.77,imU
885,0.8202707250467122,0.423143646050173,0.48,0.5,0.5420055223512114,0.733143646050173,0.7562872921003461,imU
886,0.8274386984292015,0.39766148272254087,0.48,0.5,0.59,0.8612694397904719,0.8751001811517423,imU
887,0.6845358024842425,0.42772325103510106,0.48,0.5,0.5658664609720712,0.7286162551755053,0.7499646091088894,imU
888,0.7734845198712018,0.5168970612235827,0.48,0.5,0.5012887003219955,0.7869690397424036,0.7330309602575963,imU
889,0.7809816430635799,0.36773002023121726,0.48,0.5,0.48447839739885473,0.8135583164739856,0.7115950303468259,imU
890,0.8072814865923069,0.42912594636922746,0.48,0.5,0.42543702681538625,0.6903888505576985,0.6827185134076932,imU
891,0.7900976066170291,0.3973173774468602,0.48,0.5,0.57,0.80365868872343,0.820292819851087,imU
892,0.8068308347773845,0.49992862025676776,0.48,0.5,0.57,0.7789436115924615,0.7989436115924615,imU
893,0.8259705207292285,0.5134998724885428,0.48,0.5,0.732852858669057,0.8857057173381142,0.7062353241203428,imU
894,0.5924339964441299,0.378753666864215,0.48,0.5,0.13228732187552983,0.5161729958514849,0.3810996585671849,imU
895,0.7793818736837924,0.3993818736837923,0.48,0.5,0.6546909368418962,0.7808001526304289,0.8061092157885328,imU
896,0.6206747701571901,0.3881592645030081,0.48,0.5,0.658404862094314,0.6641106435598679,0.702515505654182,imU
897,0.6181993297722392,0.329479061681135,0.48,0.5,0.6259003351138803,0.7471800670227761,0.77,imU
898,0.6507530711945786,0.36594133899322323,0.48,0.5,0.597472850163795,0.7226611179624396,0.7426611179624396,imU
899,0.6536744806497962,0.41353471826721033,0.48,0.5,0.6107439171842168,0.6236744806497961,0.6691163204331975,imU
900,0.693966009619654,0.3757061927665843,0.48,0.5,0.5377175228933663,0.6502711469798518,0.687988669873218,imU
901,0.7180825647597211,0.36599311960335656,0.48,0.5,0.5079449568268527,0.7121238471395815,0.6880137607932868,imU
902,0.7565145049216458,0.33854018002849245,0.48,0.5,0.5635948649786306,0.7422444149073996,0.7665145049216459,imU
903,0.7465314271569404,0.40012483647051655,0.48,0.5,0.4867498909803444,0.7798751635294834,0.7133749454901721,imU
904,0.6598931280227112,0.47970991891878745,0.48,0.5,0.5401526742532698,0.7000763371266349,0.7400458022759809,imU
905,0.657604179186738,0.47760417918673786,0.48,0.5,0.5328125375602137,0.7035937312198931,0.742395820813262,imU
906,0.6841108101572829,0.5101385126966037,0.48,0.5,0.6364432406291317,0.7964432406291317,0.8183601330111696,imU
907,0.6452274926040902,0.46522749260409013,0.48,0.5,0.4956824778122704,0.7221587610938648,0.7547725073959098,imU
908,0.6216781518228085,0.3977057161975488,0.48,0.5,0.5386299141670129,0.7373287392708766,0.7636643696354383,imU
909,0.6646936348421685,0.47016796728795174,0.48,0.5,0.493073100798795,0.7503359345759034,0.7774308010650601,imU
910,0.658790247836837,0.47300863311781033,0.48,0.5,0.4843362110392701,0.7372270183987835,0.7571091926404866,imU
911,0.8274626938040357,0.602059689913543,0.48,0.5,0.5877015019452464,0.7774626938040357,0.8039701550432286,imU
912,0.724809678681798,0.655861044125843,0.48,0.5,0.5378972691119098,0.7127069477937078,0.7527069477937078,imU
913,0.7837512369465127,0.5817433204888316,0.48,0.5,0.46199802088557973,0.6909990104427899,0.7167482682748822,imU
914,0.7173706748500296,0.5821120245500887,0.48,0.5,0.6420977504999014,0.8165733128749261,0.8352586502999408,imU
915,0.8462042717759771,0.5086128153279316,0.48,0.5,0.5748170871039088,0.7893064076639658,0.7679192229918973,imU
916,0.7400436180489799,0.419442553916927,0.48,0.5,0.5441202128264107,0.6976829795697481,0.7047212769584635,imU
917,0.8593139054083851,0.44444720269918125,0.48,0.5,0.5181194459462168,0.7394027702689159,0.7481194459462168,imU
918,0.7755380800174427,0.5472309599912787,0.48,0.5,0.5072309599912787,0.7467715198953436,0.7233857599476718,imU
919,0.7760526882172486,0.48342042961026543,0.48,0.5,0.4736838706965084,0.749736558913757,0.7036838706965084,imU
920,0.7200524415022335,0.5182151900468759,0.48,0.5,0.5236220614084818,0.7436745029107152,0.74,imU
921,0.7266647994007037,0.49797231346038,0.48,0.5,0.4815955830516538,0.6917396175476426,0.70898615673019,imU
922,0.7179118047743471,0.4323259837311956,0.48,0.5,0.5504582765696747,0.7237181138816308,0.7490661464192396,imU
923,0.8366662317277788,0.484443719546298,0.48,0.5,0.5355536708203747,0.7677761830018556,0.7333324634555576,imU
924,0.5864618688909112,0.5767372719927196,0.48,0.5,0.5757838884399953,0.735169495112729,0.765169495112729,imU
925,0.5979418888156512,0.5722716263758116,0.48,0.5,0.59,0.7316310808014228,0.7616310808014228,imU
926,0.6180734540644669,0.42866945670989876,0.48,0.5,0.5804816364838832,0.7871101810967005,0.8075918175805837,imU
927,0.5835819731872132,0.594464223256125,0.48,0.5,0.59,0.7303256339261103,0.7603256339261103,imU
928,0.6987276687539021,0.42916368916718695,0.48,0.5,0.46625446624921957,0.7516726216656261,0.7450178649968784,imU
929,0.6885125450115462,0.41634296593677833,0.48,0.5,0.5458266131379894,0.7846281362528866,0.810971102189665,imU
930,0.5007038523484184,0.5954733432414322,0.960242834134446,0.5,0.5538835129437609,0.7145873652921793,0.7445873652921793,imU
931,0.7361790074341468,0.48488717120975633,0.48,0.5,0.5330895037170733,0.8289883374634148,0.8471906699707319,imU
932,0.5817297028949637,0.389383762315971,0.48,0.5,0.18198891010762314,0.5603782173697827,0.44260514779165216,imU
933,0.7704154486913228,0.4621163256335704,0.48,0.5,0.5980498538429587,0.7719501461570413,0.7979667641046942,imU
934,0.7014986973790676,0.4098126628276165,0.48,0.5,0.5833957790574611,0.8239577905746115,0.8405620115171504,imU
935,0.6785707188628762,0.42732133985785953,0.48,0.5,0.532411290923913,0.7680359804264214,0.7624112909239131,imU
936,0.7137023268191056,0.33581567659966877,0.48,0.5,0.6170921617001656,0.8141419472395363,0.8295603795795694,imU
937,0.829841455726566,0.3845166283139211,0.48,0.5,0.6037084292151972,0.8379079689822504,0.8561330265113688,imU
938,0.6985921811932585,0.5176213534659176,0.48,0.5,0.6133252628692883,0.7771601509943821,0.8057281207955056,imU
939,0.6087783050000999,0.31048542363647263,0.48,0.5,0.6340250847726955,0.7602427118182363,0.77938915250005,imU
940,0.81,0.5284487316907778,0.48,0.5,0.57,0.8560385852169994,0.8675898535262218,imU
941,0.7904136881122065,0.539741444929871,0.48,0.5,0.5005688211542839,0.6605171101402582,0.680568821154284,imU
942,0.8666097107458852,0.5103417355246886,0.48,0.5,0.6167805785082295,0.7769514462705739,0.803561157016459,imU
943,0.6682653349054605,0.4329638179674372,0.48,0.5,0.5929638179674371,0.74,0.77,imU
944,0.5016095056988953,0.43471239544088375,0.48,0.5,0.4429867680861862,0.6609762357527617,0.6309181749248606,imU
945,0.4944847417982173,0.4585597210706931,0.48,0.5,0.6272013946465345,0.7212763739190103,0.7541569317776241,imU
946,0.5302701330749682,0.4117838935400254,0.48,0.5,0.282487254780178,0.5893246673125795,0.5048114144701399,imU
947,0.7487076750523513,0.4082170013240554,0.48,0.5,0.47384935275281337,0.5840566710801848,0.602764346132536,imU
948,0.7624393583804869,0.44415101732681705,0.48,0.5,0.5024393583804869,0.6363478092292517,0.6492723005658432,imU
949,0.6785459834815335,0.4726569357834358,0.48,0.5,0.5877197100968101,0.6714540165184665,0.7077197100968101,imU
950,0.6773222000380188,0.47124281478665275,0.6392313184452971,0.5,0.5183728444359958,0.6267456888719916,0.6567456888719916,imU
951,0.7197451965108259,0.53,0.48,0.5,0.6766647677599329,0.8617950178646205,0.8717950178646205,imU
952,0.6377617783805409,0.5663056292780178,0.48,0.5,0.6429482968488293,0.7925752599122527,0.8129482968488293,imU
953,0.7092319638966939,0.4792241985681835,0.48,0.5,0.6769200902582652,0.8184561624648774,0.8330721444132243,imU
954,0.655863494094892,0.40769734908028804,0.48,0.5,0.6012581922554681,0.625863494094892,0.6705756627299281,imU
955,0.6896339141705239,0.43138728218605354,0.48,0.5,0.6575915214573691,0.7092678283410477,0.7406551105271013,imU
956,0.6449488866101765,0.44964650809927315,0.48,0.5,0.6622231781840084,0.6142419028087227,0.6607069838014538,imU
957,0.6400149779357649,0.45000704844036,0.48,0.5,0.66999118944955,0.6100229074311698,0.66001938321099,imU
958,0.8311979683619541,0.4648852822589193,0.48,0.5,0.5784791873447817,0.8266355303962991,0.8423959367239083,imU
959,0.7607222345994163,0.5244797968545986,0.48,0.5,0.6282373591097807,0.8158383748367881,0.8313585779821897,imU
960,0.8374318836665455,0.4486771024669816,0.48,0.5,0.5809727534666181,0.8403501440664002,0.8548637673330911,imU
961,0.7882056894839152,0.38984346115642643,0.48,0.5,0.5968641643771916,0.7768641643771916,0.8023868036476597,imU
962,0.7590117056411627,0.4703348658984301,0.48,0.5,0.5264824415382559,0.7717587792308721,0.7509882943588373,imU
963,0.5058515751542725,0.5986774463183768,0.9411227208555593,0.5,0.5690580429452986,0.7111322553681623,0.7422645107363246,imU
964,0.6274431202418292,0.5081902813023487,0.7352947313861066,0.5,0.5294570843907046,0.6489141687814092,0.6789141687814092,imU
965,0.6137440147621305,0.5153722240054297,0.6214888960217188,0.5,0.54544188061622,0.7027209403081099,0.74,imU
966,0.5555935572934837,0.6027118269673907,0.6210150023043164,0.5,0.5818645190978279,0.7245763460652186,0.7545763460652186,imU
967,0.866448461831508,0.46065461450547596,0.48,0.5,0.5979213444688289,0.7943698063003369,0.733060577289385,imU
968,0.8352558331554611,0.4736930002134466,0.48,0.5,0.636334833795801,0.7568465001067233,0.7857953334756311,imU
969,0.7224974162998612,0.49299896651994446,0.48,0.5,0.5913715120048125,0.8083725454848681,0.7352507751100417,imU
970,0.8513204417988914,0.45509668650831403,0.48,0.5,0.6594364656088683,0.9030193373016628,0.8132044179889146,imU
971,0.63,0.4256442915849999,0.48,0.5,0.49003429615111094,0.7668642824527778,0.7974914259622223,imU
972,0.6844817867249535,0.47594888329690405,0.48,0.5,0.6468102233406192,0.7506460050327863,0.7838357816921672,imU
973,0.680543640796818,0.5194769326494034,0.48,0.5,0.5957743143027844,0.7010461347011933,0.7347281796015911,imU
974,0.6907492221530679,0.520565082113577,0.48,0.5,0.6373587294716058,0.7437714347555483,0.7784888936987597,imU
975,0.8362774510050376,0.5402953208656972,0.48,0.5,0.613825534776162,0.8013736185472865,0.8224519162288756,imU
976,0.8042197927688927,0.47190770987644975,0.48,0.5,0.5574857305995605,0.6872835440915639,0.7128615648146747,imU
977,0.8110597887322033,0.5084103169016949,0.48,0.5,0.5789742077457626,0.7126494718305084,0.7379144190135593,imU
978,0.8233233221628979,0.49001501675565295,0.48,0.5,0.6249624581108676,0.7433083054072451,0.7716391359479696,imU
979,0.7973332808574635,0.5033335957126828,0.48,0.5,0.47066687657014616,0.6636666404287318,0.68,imU
980,0.7337343046469083,0.4781077351115991,0.48,0.5,0.5506391258177825,0.7050125562824734,0.7306391258177826,imU
981,0.575748348194689,0.5064636602831596,0.48,0.5,0.36466245431852096,0.6279603566725378,0.5771789723716302,imU
982,0.6156030456898632,0.3754396954310137,0.48,0.5,0.27889461931134335,0.5584045685347948,0.48961065991452124,imU
983,0.6045953915742465,0.40306359438283096,0.48,0.5,0.30216774101972504,0.6514451606798167,0.6009972339982638,imU
984,0.6178733974352818,0.41481701631656864,0.48,0.5,0.1557467948705637,0.5269930798363541,0.40616222319249384,imU
985,0.8166709059673756,0.5011181766122927,0.48,0.5,0.6333545298368781,0.8461245355633561,0.6922236353224586,imU
986,0.8349502365079065,0.4056561021825585,0.48,0.5,0.5461629138888362,0.8399004730158128,0.8311131503967427,imU
987,0.765441371389341,0.3875889370016274,0.48,0.5,0.48494070866558175,0.7358234514442636,0.7091172572213181,imU
988,0.7352376779399451,0.6281073397415928,0.48,0.5,0.4961971529608788,0.5257130338198353,0.33618838969972537,pp
989,0.6658639023247944,0.6691622360484135,0.48,0.5,0.4508900406980023,0.5091099593019976,0.4712041465128084,pp
990,0.7178874819493538,0.6521584657047383,0.48,0.5,0.40525832129956924,0.54,0.38211251805064617,pp
991,0.7283800560893637,0.5248598317319086,0.48,0.5,0.46066980368722676,0.534190028044682,0.3803349018436134,pp
992,0.6889629162311588,0.6431112513065238,0.48,0.5,0.5213702068090555,0.45377749738695244,0.3803331230402143,pp
993,0.6613240956180604,0.7481282299354985,0.48,0.5,0.466072803643861,0.4923743540129003,0.3802738372232205,pp
994,0.630296382522938,0.6520746776605661,0.48,0.5,0.3895060291284367,0.439703617477062,0.35009879417431267,pp
995,0.7071388269576347,0.7266572629011477,0.48,0.5,0.4580737437740519,0.7614729034660179,0.7215011147625747,pp
996,0.7102119402370485,0.6678676613432749,0.48,0.5,0.5668079601580324,0.5165960199209838,0.38915223905180596,pp
997,0.7200247326602776,0.7475803811459021,0.48,0.5,0.592469084174653,0.5025185494952081,0.3349381683493061,pp
998,0.7383883125627799,0.49143261105530667,0.48,0.5,0.42089538190956666,0.5387464653266066,0.36268614572870006,pp
999,0.6565471886755849,0.6076463348846134,0.48,0.5,0.4683632028311037,0.48636797168896234,0.46908007077759406,pp
1000,0.6377366148851819,0.7478190841648638,0.48,0.5,0.42094645954072724,0.47,0.40576122652404545,pp
1001,0.7393514844386468,0.7438910933681188,0.48,0.5,0.3054603910705281,0.5306485155613532,0.5099480087990266,pp
1002,0.662448124974286,0.8208300004114261,0.48,0.5,0.36937749969143047,0.41979249989714346,0.3526556250771424,pp
1003,0.6725927248689509,0.8125927248689508,0.48,0.5,0.49851640209678644,0.5314835979032136,0.3155599206753781,pp
1004,0.71511260947805,0.6488835375783931,0.48,0.5,0.4948873905219501,0.6124485114404213,0.27511260947804994,pp
1005,0.675534780991683,0.6238369524792073,0.48,0.5,0.48232609504158536,0.4059760764459391,0.3440239235540609,pp
1006,0.6755196469723705,0.7259125864197804,0.48,0.5,0.43824458935918353,0.524550115226374,0.479353645502669,pp
1007,0.6657492530337578,0.6514447829208618,0.48,0.5,0.49299701213503105,0.38487761438184787,0.39168955415716616,pp
1008,0.6810630106131342,0.5116025807436699,0.48,0.5,0.4618643009849692,0.5353311827136084,0.38879806444224757,pp
1009,0.650214722701684,0.7014093370856722,0.48,0.5,0.37217450606629243,0.4922818674171344,0.33,pp
1010,0.7157790200697999,0.7966853010469991,0.48,0.5,0.2670825383946014,0.5457790200698,0.28597763874360105,pp
1011,0.6815586317512816,0.7831172635025633,0.48,0.5,0.25969652591367615,0.4410827899619647,0.35095168357863393,pp
1012,0.6570881800814622,0.7777204502036555,0.48,0.5,0.2774376173268928,0.42,0.2693677298778067,pp
1013,0.6992292721076775,0.6114130011359246,0.48,0.5,0.5591008174589571,0.5187154535127959,0.4269170884307101,pp
1014,0.6944965630055288,0.5837585924861782,0.48,0.5,0.4954496563005529,0.501744844508293,0.31534209491271603,pp
1015,0.682747632399715,0.7787855140042754,0.48,0.5,0.35801894080228025,0.5785615576074109,0.4720757632091211,pp
1016,0.7254739362532552,0.5547353718560115,0.48,0.5,0.4709478725065103,0.5893680849956597,0.45389414874240464,pp
1017,0.38344010761205005,0.4657756840921709,0.48,0.5,0.5035666218283125,0.3452023328234959,0.41172005380602505,pp
1018,0.5229692778844334,0.632435526361962,0.48,0.5,0.44542946754815277,0.4886073133812232,0.4814846389422167,pp
1019,0.3302494449066043,0.39964653638268643,0.48,0.5,0.5263825488564926,0.28663199376309695,0.37909563721412315,pp
1020,0.6712594577191002,0.6321616702870274,0.48,0.5,0.45693611714504556,0.48648501086108203,0.44387223429009115,pp
1021,0.6647248839461665,0.6243221706427406,0.48,0.5,0.4582416279820555,0.4629665119282221,0.43472488394616654,pp
1022,0.6630283402750569,0.6030283402750568,0.48,0.5,0.5065141701375284,0.4275161927307814,0.3486275312377556,pp
1023,0.6399217671594861,0.8378877133061249,0.48,0.5,0.3709387940861667,0.4519558210128473,0.3984353431897222,pp
1024,0.6374828325218626,0.6822424878279385,0.48,0.5,0.49,0.49048068938784817,0.19251716747813744,pp
1025,0.6597937931372726,0.7114857201268981,0.48,0.5,0.4428198783160427,0.4805639756632085,0.37225590265283415,pp
1026,0.6444985446995467,0.6497711018565735,0.48,0.5,0.4479941787981866,0.47,0.46323762994614653,pp
1027,0.63,0.8231678668808087,0.48,0.5,0.41366426623838265,0.3717809783488231,0.21277377706397108,pp
1028,0.6374274033559649,0.7174274033559649,0.48,0.5,0.5282017675590062,0.39504839776269013,0.39990320447461986,pp
1029,0.6616338131279637,0.6546408270260635,0.48,0.5,0.5525492803080545,0.3802288667950227,0.3623204135130318,pp
1030,0.6817831100243718,0.7462481770170603,0.48,0.5,0.5896433779951256,0.456961421026809,0.34857351198050257,pp
1031,0.5926569163780905,0.7468477407931586,0.48,0.5,0.4502898929808184,0.5190458779246591,0.42057978596163675,pp
1032,0.7346456802649063,0.515879212052953,0.48,0.5,0.4208923866225156,0.5310761337748439,0.3653543197350937,pp
1033,0.662770093846526,0.7625816809218116,0.48,0.5,0.3381218686148636,0.42267588738416884,0.32713569969111683,pp
1034,0.6318034409796809,0.8536059819811312,0.48,0.5,0.39180344097968095,0.47163949179970993,0.34131159343976797,pp
1035,0.74,0.5133480936393222,0.48,0.5,0.48555063545355925,0.6229810033369494,0.36220254181423706,pp
1036,0.7259577619994894,0.4754608703335319,0.48,0.5,0.49453912966646807,0.5543975133327659,0.4106385079996595,pp
1037,0.704444583515413,0.8096297223436086,0.48,0.5,0.43351826355507617,0.5579628470704892,0.27685201410131516,pp
1038,0.6388278864606581,0.6853115458426327,0.48,0.5,0.3591023973876965,0.43558605676967094,0.3279302838483546,pp
1039,0.6559287248815328,0.6132145414692214,0.48,0.5,0.4078923712084794,0.5660349214454137,0.21728581658768856,pp
1040,0.6946341895733369,0.6778051374400218,0.48,0.5,0.5326820189599236,0.6468308246401309,0.6139043412268266,pp
1041,0.6940991571003394,0.6745949426020369,0.48,0.5,0.5439177008928711,0.6275696556122211,0.5903629124149369,pp
1042,0.7,0.6503920796985896,0.48,0.5,0.46257708592957886,0.5589912328647793,0.5264141469352004,pp
1043,0.5938638053054283,0.6077276106108566,0.48,0.5,0.4378147243012527,0.42209816200835115,0.2895803675983298,pp
1044,0.6581060147720779,0.684141353029437,0.48,0.5,0.4401766912867964,0.4262120295441556,0.2784593973456705,pp
1045,0.65433441771862,0.7269967468441402,0.48,0.5,0.4688488791704073,0.36751771460764715,0.3187588573038236,pp
1046,0.7088655093627946,0.7588655093627945,0.48,0.5,0.5286733798810724,0.5069807870518278,0.3220768517926888,pp
1047,0.4769001637239872,0.4748108993102633,0.48,0.5,0.5003161852414079,0.3478487194482107,0.43936762951718433,pp
1048,0.7013687178196506,0.6127374356393013,0.48,0.5,0.45675179490867124,0.43187948727167813,0.4988866669063631,pp
1049,0.7371925723374503,0.5651469507146745,0.48,0.5,0.4709358092208499,0.6668986709081015,0.3018716184416998,pp
1050,0.6802542026782442,0.8260048030608506,0.48,0.5,0.44249399617393675,0.4635108068869138,0.3454963977043621,pp
1051,0.6613334385408363,0.6989329335448223,0.48,0.5,0.482933249167331,0.394133501665338,0.4397336279143415,pp
1052,0.6210462008914677,0.758029781279178,0.48,0.5,0.47209240178293543,0.511970218720822,0.5044291696900977,pp
1053,0.6633674321111377,0.7151334510940212,0.48,0.5,0.5589323912478306,0.3974332744529894,0.39,pp
1054,0.5242406831515998,0.6887283347302474,0.48,0.5,0.45268522632028585,0.4451234842135239,0.5061481810562287,pp
1055,0.5948115625622121,0.6881852242456422,0.48,0.5,0.40735224861831293,0.47951605979883793,0.3806049252514526,pp
1056,0.5343605974615974,0.6404696123981375,0.48,0.5,0.4833459103807604,0.5038532539211789,0.3456016713961214,pp
1057,0.44685705812843673,0.5110040162705084,0.48,0.5,0.4707020674453485,0.39551836976775895,0.3545143534972506,pp
1058,0.6600129023118789,0.7232989271683231,0.48,0.5,0.48000645115593943,0.38667526820791925,0.3599870976881212,pp
1059,0.5885202017250056,0.625560605175017,0.48,0.5,0.45495517650937994,0.3664349747843743,0.3285202017250056,pp
1060,0.6920117559016263,0.5664023511803252,0.48,0.5,0.4740039186338755,0.3523984325464498,0.31760156745355017,pp
1061,0.3400662579899232,0.41781458777217956,0.48,0.5,0.5033112473366923,0.3944370824455641,0.44662249467338455,pp
1062,0.6848883578930667,0.6687628150404571,0.48,0.5,0.4143814075202285,0.49926976541329526,0.27117680301443803,pp
1063,0.6859508593426668,0.6580982813146665,0.48,0.5,0.5733120307973345,0.44760687474133404,0.3816560153986673,pp
1064,0.5729374015410305,0.6229855542017763,0.48,0.5,0.5804735160365898,0.48450240763303726,0.4775361144955593,pp
1065,0.6512379315172176,0.7662862054483471,0.48,0.5,0.4814120708160009,0.4218568972758264,0.2678724155631313,pp
1066,0.47245056084204123,0.6289130141052044,0.48,0.5,0.4722431190527036,0.4776185864210713,0.5051680255790301,pp
1067,0.6447353898236692,0.6939042208824205,0.48,0.5,0.3745340907646112,0.5177077922353122,0.5322922077646879,pp
1068,0.44693357302855646,0.5950800719085669,0.48,0.5,0.5089931775314384,0.4857666067428609,0.5422197483200157,pp
1069,0.74,0.5091872684067168,0.48,0.5,0.48693757719776104,0.6178955502748761,0.3677503087910443,pp
1070,0.5144901108861045,0.5818235376561834,0.48,0.5,0.5063725627603057,0.5417842615108382,0.48913732635358975,pp
1071,0.74,0.5188539194902755,0.48,0.5,0.4837153601699082,0.62971034604367,0.3548614406796327,pp
1072,0.7190336801644618,0.6648536417268487,0.48,0.5,0.5251684008223089,0.42226944131569427,0.3154831599177691,pp
1073,0.71,0.6236174694430592,0.48,0.5,0.4493614460325376,0.42276656567272325,0.3468087347215296,pp
1074,0.623257699771859,0.7325769977185899,0.48,0.5,0.453257699771859,0.3369692009125641,0.32034035102663455,pp
1075,0.6558198295081725,0.6397105189070829,0.48,0.5,0.44,0.39,0.38305465530054483,pp
1076,0.600644703160298,0.6297687344405535,0.48,0.5,0.4032726093195316,0.41391731247982966,0.37912403128025546,pp
1077,0.6294080788659716,0.6966977735051375,0.48,0.5,0.47517131041236027,0.42,0.22813091608250222,pp
1078,0.74,0.6196476953130577,0.48,0.5,0.39469236255747786,0.5478299710647322,0.47542507233816955,pp
1079,0.47696930267329896,0.5075864870626985,0.48,0.5,0.5046305018481859,0.8468474907590704,0.7138167934323693,im
1080,0.4554028042772405,0.5559398766468945,0.48,0.5,0.47620841283172155,0.6188937746799916,0.6683567023103376,im
1081,0.580760661070974,0.47312630723358895,0.48,0.5,0.4974947710656442,0.8082763478740413,0.8087369276641104,im
1082,0.28385191834888135,0.49346297958722035,0.48,0.5,0.5765370204127797,0.8530740408255593,0.8630740408255593,im
1083,0.32097187016582135,0.505568469864328,0.48,0.5,0.5938386398794027,0.826647295203508,0.7852964451281347,im
1084,0.4468265763265317,0.4021711711389073,0.48,0.5,0.5783716216458195,0.7570563062014488,0.7859707206319951,im
1085,0.47367800664122467,0.5005759468702027,0.48,0.5,0.562068039847348,0.8052879734351013,0.8221269767557137,im
1086,0.13197267492911402,0.4317939704123769,0.48,0.5,0.4282060295876231,0.7188787684922645,0.6110756897229256,im
1087,0.5839852482723118,0.3933676446459112,0.48,0.5,0.6702058678754669,0.7066323553540889,0.7333676446459111,im
1088,0.4189145839609961,0.47,0.48,0.5,0.42397076683653984,0.7104287112317169,0.5409425122950982,im
1089,0.47968225861083347,0.5019626097223484,0.48,0.5,0.48050469277742436,0.5818318197214396,0.6337944294437882,im
1090,0.539967717867202,0.47466617773618514,0.48,0.5,0.5739662510757573,0.7753338222638149,0.7960337489242426,im
1091,0.48669290899142875,0.42293963645206334,0.48,0.5,0.5344094546780951,0.7911023636695238,0.8111023636695238,im
1092,0.715404781911942,0.3891904361761158,0.48,0.5,0.6613569627925211,0.756750210075392,0.7886430372074789,im
1093,0.5219171284461629,0.5036165743107675,0.48,0.5,0.44023964105577035,0.5191502770676977,0.5809585642230815,im
1094,0.6226027246104469,0.565864713745988,0.48,0.5,0.4930479565421649,0.78,0.7376113079829295,im
1095,0.5316016388354696,0.5109959029113261,0.48,0.5,0.4923819728098351,0.8238090135950825,0.8422073747596129,im
1096,0.4005190399713604,0.4711392000220304,0.48,0.5,0.5711392000220304,0.7838355199581422,0.7944051199691574,im
1097,0.426825999898154,0.49369545431398637,0.48,0.5,0.4496958183762515,0.7869563634511891,0.8069129089335108,im
1098,0.5443490821226055,0.5214778212570881,0.48,0.5,0.5773328518530012,0.6365798776163474,0.679507392914304,im
1099,0.4125873302245525,0.4978066638405024,0.48,0.5,0.4756133276810046,0.7517546689275981,0.44727865027491354,im
1100,0.4162947094827783,0.5272080103965443,0.48,0.5,0.3783250373103558,0.7679187406724111,0.7896446348620666,im
1101,0.5196779995789123,0.6160966001263264,0.48,0.5,0.49604293338947836,0.7719785333052608,0.7540644000842176,im
1102,0.4508933408019121,0.525446670400956,0.48,0.5,0.6172828523416279,0.816364761371292,0.836364761371292,im
1103,0.45170263233696584,0.5473061421195871,0.48,0.5,0.4651078970108976,0.5831254459240033,0.6375219361413822,im
1104,0.5691293397934626,0.4797097799311542,0.48,0.5,0.5940580440137692,0.8215936919036159,0.8356517359173851,im
1105,0.6479752968050699,0.4049547336376124,0.48,0.5,0.5525678995435814,0.8426584322683567,0.8250452663623876,im
1106,0.4789963444079057,0.4114781053101446,0.48,0.5,0.6343795597744403,0.7353832153665345,0.7534306603383396,im
1107,0.646678297543135,0.454846634481774,0.48,0.5,0.5224276788195626,0.8227344098560146,0.7733478719289189,im
1108,0.33407554698391845,0.4744532819035105,0.48,0.5,0.539662033646205,0.8881510939678369,0.8940755469839184,im
1109,0.4652420811439392,0.40365809947454545,0.48,0.5,0.6069515837712122,0.7424387329830303,0.7675612670169697,im
