,mcg,gvh,lip,chg,aac,alm1,alm2,class
869,0.7159447906368575,0.5835138023407855,0.48,0.5,0.8056740871256791,0.4354033836145007,0.2067569011703928,om
870,0.7064783880759229,0.7388172895392617,0.48,0.5,0.8373521611924077,0.4367608059620386,0.2752956776151846,om
871,0.5516371351704915,0.7071793106959028,0.48,0.5,0.7595464189631144,0.36418143241475426,0.43536498654836003,om
872,0.7391710405234486,0.8033158379062053,0.48,0.5,0.8462434392148269,0.5754144797382756,0.29458552026172435,om
873,0.7495784399345082,0.7043372480523935,0.48,0.5,0.8330421560065492,0.4152107800327459,0.28391568798690164,om
874,0.703143499346081,0.691715998256216,0.48,0.5,0.6914275010898651,0.42314349934608103,0.346286998692162,om
875,0.6882504507290406,0.5969981970838374,0.48,0.5,0.7630018029161626,0.3917495492709594,0.22574594343863424,om
876,0.7303566331334113,0.8385734674663549,0.48,0.5,0.8594650502998831,0.5798216834332943,0.2901783165667056,om
877,0.67,0.8593345643491594,0.48,0.5,0.7351663589127101,0.5206654356508406,0.31199630695252173,om
878,0.67,0.8695668330067836,0.48,0.5,0.7326082917483041,0.5104331669932164,0.28129950097964906,om
879,0.6803746300242076,0.7597002959806339,0.48,0.5,0.8399625369975792,0.4498126849878962,0.2700749260048415,om
880,0.67,0.8786167740515518,0.48,0.5,0.730345806487112,0.5013832259484483,0.25414967784534476,om
881,0.7009194582475032,0.8358293453607097,0.48,0.5,0.738834130927858,0.5176682618557161,0.20582934536070976,om
882,0.7476527268637868,0.7693890925448528,0.48,0.5,0.8335209097043198,0.5711736365681066,0.2988263634318934,om
883,0.7549034313326897,0.5737741421668275,0.48,0.5,0.8592422180824483,0.5035810048322069,0.2018870710834138,om
884,0.7355774270518436,0.8176902917926254,0.48,0.5,0.8516338594222346,0.5772112864740782,0.2927887135259218,om
885,0.7139713736021782,0.5840071565994553,0.48,0.5,0.8029606387029952,0.43194990380381204,0.2070035782997277,om
886,0.7330667771552338,0.8277328913790645,0.48,0.5,0.8553998342671492,0.578466611422383,0.2915333885776169,om
887,0.5257470283248763,0.7913221579441521,0.48,0.5,0.7271837854060954,0.37712648583756186,0.3900572995685335,om
888,0.6502254063561095,0.6657295123726685,0.48,0.5,0.6823606501697752,0.4059549187287781,0.2880901625424438,om
889,0.6912229901239041,0.7510216079008768,0.48,0.5,0.8388777009876096,0.444388504938048,0.2722445980247808,om
890,0.6595649914137259,0.828074275901401,0.5575172066408933,0.5,0.7444721465369746,0.5474535775616244,0.3923607326848731,om
891,0.67,0.8774253997688379,0.48,0.5,0.7306436500577905,0.5025746002311621,0.2577238006934863,om
892,0.67,0.8485863739554422,0.48,0.5,0.7378534065111394,0.5314136260445578,0.3442408781336732,om
893,0.5332404698114309,0.7669684731128498,0.48,0.5,0.7365505872642886,0.37337976509428455,0.403170822170004,om
894,0.7383862675712709,0.8064549297149164,0.48,0.5,0.8474205986430936,0.5758068662143645,0.29419313378563544,om
895,0.67,0.8651086893375303,0.48,0.5,0.7337228276656174,0.5148913106624697,0.29467393198740915,om
896,0.6859866557542222,0.7552106753966223,0.48,0.5,0.8394013344245778,0.4470066721228889,0.27119733115084443,om
897,0.67,0.8410534465297873,0.48,0.5,0.7397366383675532,0.5389465534702127,0.3668396604106381,om
898,0.67,0.8513568389894987,0.48,0.5,0.7371607902526254,0.5286431610105014,0.3359294830315041,om
899,0.6522145544137757,0.5883218316206635,0.48,0.5,0.7091609158103318,0.35137547022410753,0.27221455441377573,om
900,0.5394245501434491,0.7468702120337906,0.48,0.5,0.7442806876793113,0.37028772492827544,0.41399296275103586,om
901,0.67,0.8620630342805501,0.48,0.5,0.7344842414298625,0.5179369657194499,0.3038108971583497,om
902,0.680554253738918,0.7595565970088657,0.48,0.5,0.8399445746261082,0.44972287313054105,0.2701108507477836,om
903,0.67,0.8470370101070938,0.48,0.5,0.7382407474732265,0.5329629898929062,0.3488889696787186,om
904,0.5207230145446209,0.8076502027299823,0.48,0.5,0.7209037681807761,0.37963849272768957,0.38126527545308647,om
905,0.7398778743036687,0.8004885027853252,0.48,0.5,0.8451831885444969,0.5750610628481656,0.29493893715183434,om
906,0.7556941832622937,0.5735764541844265,0.48,0.5,0.8603295019856538,0.5049648207090139,0.2017882270922133,om
907,0.6546587513833144,0.5919881270749716,0.48,0.5,0.7109940635374857,0.3556528149208002,0.2746587513833144,om
908,0.6697668209222626,0.6146502313833937,0.48,0.5,0.7223251156916969,0.3820919366139594,0.28976682092226247,om
909,0.689534205302351,0.8520939924252129,0.48,0.5,0.7355812015149574,0.5111624030299149,0.22209399242521294,om
910,0.6438387841629523,0.5038387841629522,0.48,0.5,0.7000479029408107,0.512274528733285,0.31459696040738055,om
911,0.6937237930833531,0.6665967815556081,0.48,0.5,0.7071270115277449,0.41372379308335305,0.32744758616670605,om
912,0.7401762815367752,0.7992948738528992,0.48,0.5,0.8447355776948372,0.5749118592316124,0.2950881407683876,om
913,0.6836366738181411,0.6154533047274358,0.48,0.5,0.7445466952725642,0.396363326181859,0.26726993563673057,om
914,0.6825046181860559,0.6199815272557766,0.48,0.5,0.7400184727442234,0.39749538181394417,0.27745843632549744,om
915,0.676243540481338,0.5125387571119724,1.0,0.5,0.6350258380746483,0.5612693785559862,0.2349224857760552,omL
916,0.6740873262832457,0.49,1.0,0.5,0.5963493051329829,0.5529563368583772,0.3036506948670171,omL
917,0.7047252870084865,0.46316482779490814,1.0,0.5,0.5221098851966054,0.5868351722050918,0.30632965558981623,omL
918,0.6708693085903419,0.49,1.0,0.5,0.5834772343613672,0.5545653457048292,0.3165227656386328,omL
919,0.6756311912556634,0.49,1.0,0.5,0.6025247650226533,0.5521844043721684,0.2974752349773467,omL
920,0.6808254973935183,0.477504701563889,1.0,0.5,0.5316698010425926,0.572495298436111,0.335009403127778,omL
921,0.6658359870540567,0.48649840776756603,1.0,0.5,0.5376656051783774,0.563501592232434,0.35299681553513207,omL
922,0.6937827489497362,0.4697303506301582,1.0,0.5,0.5264869004201055,0.5802696493698418,0.31946070126031645,omL
923,0.7038956022649663,0.4636626386410202,1.0,0.5,0.5224417590940135,0.5863373613589797,0.3073252772820404,omL
924,0.6728740432384606,0.49,1.0,0.5,0.591496172953842,0.5535629783807698,0.30850382704615803,omL
925,0.6790682844154576,0.49559029350725475,1.0,0.5,0.6237268623381699,0.5527951467536274,0.2688194129854905,omL
926,0.6963933875307682,0.46816396748153905,1.0,0.5,0.5254426449876928,0.5818360325184609,0.3163279349630781,omL
927,0.6670461975891728,0.49,1.0,0.5,0.568184790356691,0.5564769012054137,0.331815209643309,omL
928,0.6600260188497659,0.4899843886901405,1.0,0.5,0.5399895924600937,0.5600156113098596,0.35996877738028105,omL
929,0.6735256885633417,0.5288458686199499,1.0,0.5,0.6458972457466332,0.5694229343099749,0.20230826276010028,omL
930,0.6752390629079015,0.48085656225525913,1.0,0.5,0.5339043748368395,0.5691434377447409,0.3417131245105183,omL
931,0.6716465585314294,0.5401206488114235,1.0,0.5,0.6534137658742823,0.5750603244057118,0.17975870237715302,omL
932,0.6693182116124912,0.49,1.0,0.5,0.5772728464499647,0.5553408941937544,0.32272715355003534,omL
933,0.7215170028641017,0.5603034005728204,1.0,0.5,0.5106006916941052,0.5593931988543593,0.08272449570384748,omL
934,0.6769243603289028,0.5084538380265838,1.0,0.5,0.6323025586843892,0.5592269190132919,0.24309232394683244,omL
935,0.6734706166899261,0.48191762998604437,1.0,0.5,0.5346117533240295,0.5680823700139557,0.3438352599720887,omL
936,0.6751174895550446,0.49,1.0,0.5,0.6004699582201781,0.5524412552224778,0.29953004177982195,omL
937,0.6716829104217293,0.5399025374696242,1.0,0.5,0.6532683583130828,0.5749512687348121,0.1801949250607517,omL
938,0.748123578042693,0.5656247156085386,1.0,0.5,0.4334416236761904,0.5487505687829228,0.04281463293596054,omL
939,0.7141897997982659,0.5588379599596531,1.0,0.5,0.531849580585029,0.5623240800806937,0.09371530030260117,omL
940,0.6898081914470979,0.4721150851317412,1.0,0.5,0.5280767234211609,0.5778849148682588,0.32423017026348244,omL
941,0.7067553876445509,0.46194676741326945,1.0,0.5,0.5212978449421797,0.5880532325867305,0.30389353482653886,omL
942,0.6726957706967173,0.48238253758196964,1.0,0.5,0.5349216917213131,0.5676174624180303,0.3447650751639393,omL
943,0.672468760628386,0.535187436229684,1.0,0.5,0.6501249574864559,0.5725937181148419,0.18962512754063215,omL
944,0.6769630427283979,0.5082217436296127,1.0,0.5,0.6321478290864084,0.5591108718148063,0.2435565127407746,omL
945,0.6743864705037779,0.48136811769773324,1.0,0.5,0.5342454117984888,0.5686318823022668,0.3427362353954665,omL
946,0.671480869299534,0.541114784202796,1.0,0.5,0.654076522801864,0.575557392101398,0.177770431594408,omL
947,0.6799774048504895,0.4901355708970635,1.0,0.5,0.6200903805980423,0.5500677854485317,0.27972885820587307,omL
948,0.7433218985724716,0.5646643797144942,1.0,0.5,0.44736649413983265,0.5506712405710115,0.05001715214129275,omL
949,0.6611692522083674,0.48929844867497957,1.0,0.5,0.5395322991166531,0.5607015513250204,0.35859689734995914,omL
950,0.6717792597336354,0.49,1.0,0.5,0.5871170389345415,0.5541103701331823,0.31288296106545854,omL
951,0.7083474633549726,0.4609915219870165,1.0,0.5,0.520661014658011,0.5890084780129835,0.3019830439740329,omL
952,0.6730985750394664,0.49,1.0,0.5,0.5923943001578653,0.5534507124802669,0.30760569984213465,omL
953,0.7065648655298636,0.5573129731059727,1.0,0.5,0.5539618899633956,0.5653740537880545,0.10515270170520456,omL
954,0.6940352725777383,0.469578836453357,1.0,0.5,0.5263858909689046,0.580421163546643,0.319157672906714,omL
955,0.6753093458331714,0.5181439250009718,1.0,0.5,0.6387626166673146,0.564071962500486,0.2237121499980564,omL
956,0.7252216835426909,0.5610443367085381,1.0,0.5,0.49985711772619656,0.5579113265829236,0.07716747468596374,omL
957,0.6755289308907133,0.5168264146557203,1.0,0.5,0.6378842764371468,0.5634132073278602,0.22634717068855936,omL
958,0.6896348361939697,0.4722190982836182,1.0,0.5,0.5281460655224122,0.5777809017163819,0.3244381965672364,omL
959,0.6640426663166358,0.4875744002100185,1.0,0.5,0.5383829334733458,0.5624255997899815,0.35514880042003705,omL
960,0.7330345543938596,0.5626069108787719,1.0,0.5,0.4771997922578073,0.5547861782424562,0.06544816840921067,omL
961,0.6721079969138714,0.48273520185167723,1.0,0.5,0.5351568012344515,0.5672647981483228,0.3454704037033544,omL
962,0.6639372048724022,0.49,1.0,0.5,0.5557488194896083,0.558031397563799,0.34425118051039166,omL
963,0.6835150317223019,0.47589098096661886,1.0,0.5,0.5305939873110792,0.5741090190333812,0.33178196193323767,omL
964,0.6798342314089485,0.4909946115463094,1.0,0.5,0.6206630743642063,0.5504973057731548,0.2780107769073812,omL
965,0.6739882444244456,0.5260705334533269,1.0,0.5,0.6440470223022179,0.5680352667266634,0.20785893309334638,omL
966,0.6781643187321938,0.501014087606837,1.0,0.5,0.6273427250712247,0.5555070438034185,0.2579718247863261,omL
967,0.6779834512498456,0.5020992925009269,1.0,0.5,0.628066195000618,0.5560496462504635,0.2558014149981461,omL
968,0.6769856491206915,0.49,1.0,0.5,0.6079425964827656,0.5515071754396543,0.29205740351723436,omL
969,0.6845900611629641,0.4752459633022216,1.0,0.5,0.5301639755348144,0.5747540366977785,0.3304919266044431,omL
970,0.7004187193209118,0.5560837438641824,1.0,0.5,0.5717857139693557,0.5678325122716352,0.11437192101863228,omL
971,0.6785835880481372,0.4984984717111768,1.0,0.5,0.6256656478074512,0.5542492358555884,0.2630030565776464,omL
972,0.6762979452600942,0.48022123284394347,1.0,0.5,0.5334808218959624,0.5697787671560566,0.3404424656878869,omL
973,0.6722024104756555,0.5367855371460671,1.0,0.5,0.6511903580973781,0.5733927685730336,0.1864289257078658,omL
974,0.6955574766219008,0.46866551402685946,1.0,0.5,0.5257770093512397,0.5813344859731405,0.31733102805371893,omL
975,0.7004750523069857,0.4657149686158086,1.0,0.5,0.5238099790772057,0.5842850313841914,0.31142993723161705,omL
976,0.6734866598729173,0.5290800407624963,1.0,0.5,0.6460533605083308,0.5695400203812481,0.20183991847500754,omL
977,0.6780764689781716,0.49,1.0,0.5,0.6123058759126864,0.5509617655109142,0.2876941240873137,omL
978,0.7070261632244802,0.4617843020653119,1.0,0.5,0.5211895347102079,0.5882156979346881,0.30356860413062375,omL
979,0.6798786010543761,0.4780728393673743,1.0,0.5,0.5320485595782496,0.5719271606326257,0.33614567873474865,omL
980,0.6751775135052749,0.5189349189683512,1.0,0.5,0.6392899459789008,0.5644674594841756,0.22213016206329764,omL
981,0.7018855052953664,0.4648686968227802,1.0,0.5,0.5232457978818534,0.5851313031772198,0.3097373936455603,omL
982,0.693784505851964,0.4697292964888216,1.0,0.5,0.5264861976592144,0.5802707035111784,0.3194585929776431,omL
983,0.6773521611924078,0.5058870328455537,1.0,0.5,0.6305913552303691,0.5579435164227768,0.24822593430889267,omL
984,0.6720907162073771,0.5374557027557372,1.0,0.5,0.6516371351704915,0.5737278513778685,0.18508859448852566,omL
985,0.7158552026172434,0.5591710405234487,1.0,0.5,0.5270199124099941,0.5616579189531026,0.09121719607413487,omL
986,0.6660843120130984,0.49,1.0,0.5,0.5643372480523935,0.5569578439934508,0.3356627519476066,omL
987,0.675428999564054,0.49,1.0,0.5,0.601715998256216,0.5522855002179731,0.298284001743784,omL
988,0.6687477463547968,0.4847513521871219,1.0,0.5,0.5365009014580813,0.5652486478128781,0.3495027043742438,omL
989,0.6603566331334113,0.49,1.0,0.5,0.5414265325336451,0.5598216834332944,0.3585734674663548,omL
990,0.6858317945635507,0.4745009232618696,1.0,0.5,0.5296672821745797,0.5754990767381304,0.32900184652373915,omL
991,0.7439170825169591,0.5647834165033918,1.0,0.5,0.44564046070081864,0.5504331669932164,0.04912437622456135,omL
992,0.6799625369975792,0.4902247780145245,1.0,0.5,0.620149852009683,0.5501123890072623,0.27955044397095097,omL
993,0.679654193512888,0.4920748389226724,1.0,0.5,0.6213832259484482,0.5510374194613362,0.27585032215465527,omL
994,0.675582934536071,0.5165023927835741,1.0,0.5,0.6376682618557161,0.5632511963917871,0.22699521443285173,omL
995,0.6623472731362132,0.49,1.0,0.5,0.5493890925448528,0.5588263634318934,0.35061090745514717,omL
996,0.7511292891658621,0.5662258578331724,1.0,0.5,0.424725061419,0.5475482843336552,0.03830606625120691,omL
997,0.6744225729481564,0.49,1.0,0.5,0.5976902917926254,0.5527887135259218,0.3023097082073746,omL
998,0.6659928434005447,0.49,1.0,0.5,0.5639713736021783,0.5570035782997278,0.3360286263978217,omL
999,0.6853338857761695,0.5530667771552339,1.0,0.5,0.6155317312491088,0.5738664456895322,0.13699917133574588,omL
1000,0.6843675708121908,0.5528735141624381,1.0,0.5,0.6183340446446468,0.5742529716751237,0.13844864378171387,omL
1001,0.7295491872877811,0.5619098374575562,1.0,0.5,0.48730735686543514,0.5561803250848876,0.07067621906832851,omL
1002,0.6812229901239041,0.5522445980247809,1.0,0.5,0.6274533286406784,0.5755108039504384,0.14316551481414397,omL
1003,0.6785092844876752,0.4989442930739492,1.0,0.5,0.6259628620492995,0.5544721465369746,0.26211141385210157,omL
1004,0.6632182502889526,0.4880690498266284,1.0,0.5,0.5387126998844189,0.5619309501733716,0.3561380996532568,omL
1005,0.6707329674443029,0.4835602195334183,1.0,0.5,0.5357068130222788,0.5664397804665817,0.3471204390668366,omL
1006,0.7031011745285771,0.5566202349057154,1.0,0.5,0.5640065938671264,0.5667595301885692,0.11034823820713428,omL
1007,0.6809656689281772,0.47742059864309366,1.0,0.5,0.5316137324287291,0.5725794013569063,0.3348411972861873,omL
1008,0.6913858616719128,0.4711684829968523,1.0,0.5,0.5274456553312349,0.5788315170031477,0.3223369659937046,omL
1009,0.6759866557542222,0.5511973311508445,1.0,0.5,0.6426386983127558,0.5776053376983111,0.15102001636866677,omL
1010,0.6613168081622341,0.4892099151026595,1.0,0.5,0.5394732767351064,0.5607900848973405,0.35841983020531903,omL
1011,0.6743215805052507,0.49,1.0,0.5,0.5972863220210027,0.5528392097473747,0.3027136779789973,omL
1012,0.6752681930172196,0.4808390841896682,1.0,0.5,0.5338927227931122,0.5691609158103318,0.3416781683793364,omL
1013,0.6842806876793113,0.4754315873924132,1.0,0.5,0.5302877249282755,0.5745684126075868,0.3308631747848264,omL
1014,0.7251575857013753,0.561031517140275,1.0,0.5,0.5000430014660118,0.55793696571945,0.0772636214479371,omL
1015,0.6799445746261082,0.49033255224335076,1.0,0.5,0.6202217014955672,0.5501662761216755,0.2793348955132985,omL
1016,0.7524074747322654,0.5664814949464531,1.0,0.5,0.4210183232764302,0.5470370101070938,0.036388787901601806,omL
1017,0.6701807536361553,0.5489154781830687,1.0,0.5,0.6592769854553792,0.5794577390915343,0.1621690436338625,omL
1018,0.6846946857591717,0.475183188544497,1.0,0.5,0.5301221256963313,0.574816811455503,0.3303663770889939,omL
1019,0.7521177290778671,0.5664235458155734,1.0,0.5,0.4218585856741853,0.5471529083688532,0.03682340638319932,omL
1020,0.6726706243083428,0.49,1.0,0.5,0.5906824972333712,0.5536646878458287,0.3093175027666288,omL
1021,0.6727914738471719,0.4823251156916969,1.0,0.5,0.5348834104611313,0.5676748843083032,0.34465023138339373,omL
1022,0.6772093992425213,0.5067436045448722,1.0,0.5,0.6311624030299149,0.5583718022724361,0.24651279091025552,omL
1023,0.6945969604073805,0.46924182375557166,1.0,0.5,0.5261612158370478,0.5807581762444283,0.31848364751114333,omL
1024,0.6828729884722551,0.47627620691664696,1.0,0.5,0.530850804611098,0.5737237930833531,0.3325524138332939,omL
1025,0.7191185923161241,0.5598237184632248,1.0,0.5,0.5175560822832403,0.5603525630735504,0.086322111525814,omL
1026,0.6781833690907052,0.4790899785455769,1.0,0.5,0.532726652363718,0.5709100214544232,0.3381799570911537,omL
1027,0.6749907636278883,0.49,1.0,0.5,0.5999630545115533,0.5525046181860559,0.3000369454884467,omL
1028,0.6805064576219728,0.47769612542681633,1.0,0.5,0.5317974169512109,0.5723038745731837,0.3353922508536326,omL
1029,0.6721107141724991,0.5504221428344999,1.0,0.5,0.6538789288997526,0.5791557143310003,0.15683392874125135,omL
1030,0.6702651569408109,0.49,1.0,0.5,0.5810606277632436,0.5548674215295946,0.3189393722367564,omL
1031,0.7053049393859276,0.4628170363684434,1.0,0.5,0.5218780242456289,0.5871829636315566,0.30563407273688675,omL
1032,0.6882802817244785,0.47303183096531287,1.0,0.5,0.5286878873102085,0.5769681690346872,0.3260636619306257,omL
1033,0.7349921592305324,0.5629984318461064,1.0,0.5,0.47152273823145596,0.5540031363077871,0.06251176115420135,omL
1034,0.6922551681015282,0.4706468991390831,1.0,0.5,0.5270979327593888,0.579353100860917,0.3212937982781661,omL
1035,0.693446202983155,0.469932278210107,1.0,0.5,0.526621518806738,0.580067721789893,0.319864556420214,omL
1036,0.6786416756507191,0.4981499460956858,1.0,0.5,0.6254332973971238,0.5540749730478429,0.2637001078086284,omL
1037,0.6753962946351689,0.49,1.0,0.5,0.6015851785406756,0.5523018526824156,0.29841482145932446,omL
1038,0.6850403310057623,0.47497580139654255,1.0,0.5,0.5299838675976951,0.5750241986034574,0.3299516027930851,omL
1039,0.7127995800790817,0.5585599160158163,1.0,0.5,0.5358812177706631,0.5628801679683673,0.09580062988137746,omL
1040,0.6776855401430631,0.5038867591416215,1.0,0.5,0.6292578394277476,0.5569433795708107,0.2522264817167571,omL
1041,0.6791279245649113,0.49,1.0,0.5,0.6165116982596452,0.5504360377175443,0.2834883017403547,omL
1042,0.6799455051079735,0.4903269693521595,1.0,0.5,0.6202179795681063,0.5501634846760798,0.27934606129568096,omL
1043,0.6706011097201812,0.49,1.0,0.5,0.5824044388807246,0.5546994451399094,0.31759556111927545,omL
1044,0.6744087931640649,0.49,1.0,0.5,0.5976351726562593,0.5527956034179676,0.3023648273437407,omL
1045,0.6658252988866871,0.4865048206679878,1.0,0.5,0.5376698804453253,0.5634951793320123,0.3530096413359755,omL
1046,0.6650456245220517,0.49,1.0,0.5,0.5601824980882069,0.5574771877389741,0.3398175019117931,omL
1047,0.6795307184702396,0.4928156891785628,1.0,0.5,0.6218771261190419,0.5514078445892815,0.2743686216428744,omL
1048,0.6733849939065898,0.49,1.0,0.5,0.593539975626359,0.5533075030467052,0.3064600243736411,omL
1049,0.6823617516582255,0.4765829490050647,1.0,0.5,0.5310552993367098,0.5734170509949353,0.3331658980101294,omL
1050,0.6813853765414581,0.47716877407512515,1.0,0.5,0.5314458493834168,0.5728312259248749,0.3343375481502503,omL
1051,0.6798033158371605,0.49118010497703724,1.0,0.5,0.6207867366513582,0.5505900524885187,0.27763979004592554,omL
1052,0.6637673128003064,0.48773961231981616,1.0,0.5,0.5384930748798775,0.5622603876801839,0.3554792246396323,omL
1053,0.6362809419064338,0.78,0.48,0.5,0.45914603872904414,0.4764325484113052,0.5074381161871325,pp
1054,0.7151378747254421,0.7151378747254421,0.48,0.5,0.38458637582367367,0.5382873750915194,0.4122641238102492,pp
1055,0.6157298669322564,0.6357298669322564,0.48,0.5,0.4007025998008077,0.4328649334661282,0.3571350665338718,pp
1056,0.64,0.7031439294187571,0.48,0.5,0.46752523922500955,0.41157196470937857,0.1928093450968738,pp
1057,0.630853921663165,0.8028651958420876,0.48,0.5,0.48170784332632993,0.36,0.38914607833683507,pp
1058,0.6784554534984858,0.8057722732507572,0.48,0.5,0.5456369689989905,0.4928184844994952,0.24127393799798103,pp
1059,0.6380219698075404,0.8439560603849192,0.48,0.5,0.3739560603849192,0.4539560603849192,0.3881318188452424,pp
1060,0.6244730386207863,0.78,0.48,0.5,0.46701797425280916,0.48627246781601147,0.5310539227584276,pp
1061,0.7385575630260569,0.5601311306339949,0.48,0.5,0.47026226126798965,0.6802622612679897,0.2986886936600517,pp
1062,0.6763346861577995,0.6636653138422006,0.48,0.5,0.6231673430788998,0.4617795815437326,0.40544489538593315,pp
1063,0.5739743136306834,0.5939743136306834,0.48,0.5,0.3959614704460252,0.46006421592329133,0.33794862726136693,pp
1064,0.570110442342472,0.590110442342472,0.48,0.5,0.39016566351370807,0.4697238941438199,0.3302208846849441,pp
1065,0.7426184571381934,0.8436907714309033,0.48,0.5,0.3592269285772583,0.5236907714309034,0.32815461428454834,pp
1066,0.6617257062460953,0.5758628531230476,0.48,0.5,0.46706857343847613,0.4612057203154285,0.5129314265615238,pp
1067,0.701679426556721,0.7664503584020493,0.48,0.5,0.4327099283195901,0.42645035840204937,0.4118702150412296,pp
1068,0.7408508138674378,0.844574593066281,0.48,0.5,0.3614364826657027,0.5245745930662811,0.3277127034668595,pp
1069,0.6585191069653182,0.8585191069653182,0.48,0.5,0.3422213395520227,0.41296178606936357,0.3629617860693636,pp
1070,0.63,0.8192460281436718,0.48,0.5,0.4215079437126564,0.3613227417164582,0.22584657285442725,pp
1071,0.6988413094047486,0.6146347623810052,0.48,0.5,0.5681108341667591,0.5153652376189948,0.4276826188094974,pp
1072,0.7445241370350237,0.8427379314824881,0.48,0.5,0.3568448287062203,0.5227379314824881,0.32863103425875595,pp
1073,0.5911649063413779,0.5773978876096535,0.48,0.5,0.4362329812682756,0.3824659625365512,0.34986385014620464,pp
1074,0.6734550987573675,0.6666910197514735,0.48,0.5,0.3363987827337914,0.39,0.22676407900589404,pp
1075,0.6387288329942795,0.7831779175143012,0.48,0.5,0.49745766598855906,0.36,0.3812711670057205,pp
1076,0.6968901767828434,0.6224392928686265,0.48,0.5,0.5817687625200963,0.5075607071313735,0.4237803535656867,pp
1077,0.6332518332202675,0.8534963335594651,0.48,0.5,0.38349633355946505,0.46349633355946507,0.35951099932160485,pp
1078,0.64,0.7037763707002839,0.48,0.5,0.46836849426704513,0.41188818535014193,0.19270393821661935,pp
1079,0.6781221264322393,0.71,0.48,0.5,0.4063755747135521,0.5144977011457915,0.36449770114579144,pp
1080,0.63,0.8033836177227103,0.48,0.5,0.4532327645545796,0.3190229805938939,0.27872127425763266,pp
1081,0.5836107462580975,0.568332895509717,0.48,0.5,0.4347221492516195,0.37944429850323896,0.3377771940129559,pp
1082,0.675216230162468,0.783587827378149,0.48,0.5,0.4228243452437019,0.43402028770308493,0.422391884918766,pp
1083,0.6814702085110802,0.5985297914889198,0.48,0.5,0.5013973436166899,0.3642648957444599,0.3627946872333797,pp
1084,0.74,0.48521570097233796,0.48,0.5,0.43913719611064816,0.547176448541493,0.37435289708298614,pp
1085,0.3068383159270849,0.39,0.48,0.5,0.525612771975695,0.33264673629166047,0.42387228024305035,pp
1086,0.7191613128018175,0.8554193435990912,0.48,0.5,0.38854835899772805,0.5354193435990913,0.3222903282004544,pp
1087,0.7096277357818634,0.7804963522908487,0.48,0.5,0.3454343082544927,0.5907445284362731,0.5402481761454244,pp
1088,0.64,0.6886360302370803,0.48,0.5,0.44818137364944044,0.40431801511854015,0.19522732829381995,pp
1089,0.5240590240388809,0.5814491796328289,0.48,0.5,0.4986229490820725,0.481449179632829,0.5386229490820725,pp
1090,0.5905083825348819,0.609745808732559,0.48,0.5,0.4205083825348819,0.4192374261976771,0.37025419126744097,pp
1091,0.5653945713496653,0.5464734856195983,0.48,0.5,0.43107891426993306,0.37215782853986606,0.3086313141594643,pp
1092,0.739057124429398,0.739057124429398,0.48,0.5,0.31282862671180606,0.5303142918568674,0.5159142058607246,pp
1093,0.6472717917747244,0.8472717917747243,0.48,0.5,0.3590923123379134,0.4354564164505512,0.38545641645055123,pp
1094,0.6768564401892367,0.6794306794322899,0.48,0.5,0.4805693205677102,0.41571779905381634,0.33685644018923677,pp
1095,0.6001714138232941,0.604914293088353,0.48,0.5,0.43017141382329405,0.4047428792650589,0.37508570691164705,pp
1096,0.679075664739261,0.6727730057822172,0.48,0.5,0.48722699421778276,0.4046216763036954,0.33907566473926093,pp
1097,0.6324929222914888,0.8550141554170225,0.48,0.5,0.3850141554170225,0.46501415541702246,0.3549575337489325,pp
1098,0.6741038292303564,0.6346229753821377,0.48,0.5,0.5017923415392874,0.3823114876910689,0.36358468307857483,pp
1099,0.665333068312583,0.78,0.48,0.5,0.43977795445827805,0.45222244307284754,0.44933386337483416,pp
1100,0.6977120183450838,0.6285600917254189,0.48,0.5,0.46771201834508375,0.4939841284155864,0.4814399082745811,pp
1101,0.7253812054102724,0.7823093972948638,0.48,0.5,0.5769208036068483,0.5084604018034241,0.3038416072136966,pp
1102,0.6684099418834493,0.788692543587413,0.48,0.5,0.41261491282517393,0.4255124273543116,0.4257950290582754,pp
1103,0.6683877871274599,0.8180610643627002,0.48,0.5,0.2645099158528604,0.41838778712745994,0.26773434159794046,pp
1104,0.5914060469531485,0.6092969765234257,0.48,0.5,0.42140604695314854,0.4178909295702772,0.37070302347657424,pp
1105,0.6780812037956442,0.6584872227738651,0.48,0.5,0.49383759240871167,0.39424361138693254,0.3476751848174233,pp
1106,0.6336659624348958,0.8526680751302085,0.48,0.5,0.38266807513020845,0.46266807513020847,0.3619957746093746,pp
1107,0.6912853940981227,0.6448584236075088,0.48,0.5,0.6210022413131403,0.4851415763924913,0.4125707881962456,pp
1108,0.6917796753860532,0.7878531169240355,0.48,0.5,0.4417796753860531,0.44981639615504426,0.4180367207689911,pp
1109,0.7425371976445586,0.8437314011777207,0.48,0.5,0.3593285029443018,0.5237314011777208,0.32813429941113964,pp
1110,0.6263629796677952,0.5721488200302004,0.48,0.5,0.4753720500755011,0.4721488200302004,0.5153720500755011,pp
1111,0.6753934224191566,0.6838197327425305,0.48,0.5,0.47618026725746954,0.4230328879042175,0.33539342241915654,pp
1112,0.6003720077582031,0.5884464093098437,0.48,0.5,0.4380744015516406,0.38614880310328126,0.364595212413125,pp
1113,0.7237654779954096,0.7831172610022953,0.48,0.5,0.5758436519969397,0.5079218259984699,0.30168730399387944,pp
